club_decade_player_id,club_decade_id,team_id,team_name,decade,player_id,player_name,citizenship,position,main_position,game_position,seasons_count,rows_count,goals,assists,clean_sheets,goals_conceded,yellow_cards,direct_red_cards,penalty_goals,minutes_played,raw_score,local_rating,global_rating,global_percentile,hidden_modifier,effective_global_rating
10690_zorya_lugansk_2010s_24010,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,24010,Oleksandr Grytsay (24010),Ukraine,Midfield - Defensive Midfield,Midfield,CDM,4,4,3.0,2,0,0,20,1,0,870.0,33.5,57.9,74.7,0.8181380803464037,1.0,74.7
10690_zorya_lugansk_2010s_294730,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,294730,Bogdan Mykhaylichenko (294730),Ukraine,Defender - Left-Back,Defender,LB,2,4,3.0,3,0,0,19,0,0,2105.0,32.0,57.6,74.3,0.8081549194130383,1.0,74.3
10690_zorya_lugansk_2010s_401822,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,401822,Maksym Lunyov (401822),Ukraine,Attack - Left Winger,Attack,LM,3,6,2.0,3,0,0,9,1,0,1242.0,29.5,57.0,73.7,0.7920375270627856,1.0,73.7
10690_zorya_lugansk_2010s_50346,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,50346,Krsevan Santini (50346),Croatia,Goalkeeper,Goalkeeper,GK,4,4,0.0,0,10,44,4,0,0,2775.0,27.0,56.4,72.9,0.7733942747173442,1.0,72.9
10690_zorya_lugansk_2010s_49018,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,49018,Oleksiy Polyanskyi (49018),Ukraine,Defender - Centre-Back,Defender,CB,1,1,3.0,2,0,0,4,0,0,835.0,26.0,56.2,72.6,0.7647341833052682,1.0,72.6
10690_zorya_lugansk_2010s_136537,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,136537,Oleksiy Shevchenko (136537),Ukraine,Goalkeeper,Goalkeeper,GK,3,3,0.0,0,11,30,1,0,0,2610.0,25.5,56.0,72.4,0.7599230214096704,1.0,72.4
10690_zorya_lugansk_2010s_34670,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,34670,Vitaliy Postranskyi (34670),Ukraine,Goalkeeper,Goalkeeper,GK,3,3,0.0,0,8,33,2,0,0,2334.0,21.0,55.0,70.7,0.7179456338705797,1.0,70.7
10690_zorya_lugansk_2010s_45449,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,45449,Franck Madou (45449),France  Cote d'Ivoire,Attack - Centre-Forward,Attack,FW,2,2,2.0,1,0,0,1,0,2,314.0,20.0,54.7,70.2,0.7051960548472456,1.0,70.2
10690_zorya_lugansk_2010s_108710,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,108710,Vladyslav Kalitvintsev (108710),Ukraine  Russia,Midfield - Right Midfield,Midfield,RM,2,2,2.0,1,0,0,0,0,1,1159.0,20.0,54.7,70.2,0.7051960548472456,1.0,70.2
10690_zorya_lugansk_2010s_24006,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,24006,Volodymyr Yezerskyi (24006),Ukraine,Defender - Right-Back,Defender,RB,1,1,3.0,0,0,0,4,0,0,539.0,18.0,54.3,69.1,0.6780129901371181,1.0,69.1
10690_zorya_lugansk_2010s_36238,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,36238,Ruslan Fomin (36238),Ukraine,Attack - Centre-Forward,Attack,FW,1,1,3.0,0,0,0,5,0,0,330.0,18.0,54.3,69.1,0.6780129901371181,1.0,69.1
10690_zorya_lugansk_2010s_167556,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,167556,Vladyslav Kulach (167556),Ukraine,Attack - Centre-Forward,Attack,FW,1,1,2.0,1,0,0,2,0,0,331.0,17.0,54.0,68.6,0.6645417368294443,1.0,68.6
10690_zorya_lugansk_2010s_36364,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,36364,Mikhail Sivakov (36364),Belarus,Defender - Centre-Back,Defender,CB,2,2,1.0,2,0,0,5,1,0,1737.0,16.5,53.9,68.2,0.6557613663699784,1.0,68.2
10690_zorya_lugansk_2010s_60790,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,60790,Toni Sunjic (60790),Bosnia-Herzegovina  Croatia,Defender - Centre-Back,Defender,CB,3,3,0.0,3,0,0,14,1,0,0.0,16.5,53.9,68.2,0.6557613663699784,1.0,68.2
10690_zorya_lugansk_2010s_404839,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,404839,Andriy Lunin (404839),Ukraine,Goalkeeper,Goalkeeper,GK,1,2,0.0,0,9,41,0,0,0,2610.0,16.5,53.9,68.2,0.6557613663699784,1.0,68.2
10690_zorya_lugansk_2010s_343153,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,343153,Yevgen Cheberko (343153),Ukraine,Defender - Centre-Back,Defender,CB,3,6,0.0,2,0,0,16,0,0,0.0,16.0,53.8,67.9,0.6464998797209526,1.0,67.9
10690_zorya_lugansk_2010s_244271,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,244271,Oleksandr Svatok (244271),Ukraine,Defender - Centre-Back,Defender,CB,2,3,1.0,1,0,0,3,0,0,1536.0,15.0,53.6,67.4,0.6314649987972095,1.0,67.4
10690_zorya_lugansk_2010s_123543,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,123543,Artem Sukhotskyi (123543),Ukraine,Midfield - Left Midfield,Midfield,LM,3,3,1.0,0,0,0,8,0,0,1298.0,14.0,53.3,67.0,0.6188356988212653,1.0,67.0
10690_zorya_lugansk_2010s_269371,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,269371,Denys Bezborodko (269371),Ukraine,Attack - Centre-Forward,Attack,FW,3,3,1.0,0,0,0,0,0,0,240.0,14.0,53.3,67.0,0.6188356988212653,1.0,67.0
10690_zorya_lugansk_2010s_573907,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,573907,Luiz Felipe (573907),Brazil,Goalkeeper,Goalkeeper,GK,2,3,0.0,0,5,15,1,0,0,1080.0,13.5,53.2,66.7,0.610897281693529,1.0,66.7
10690_zorya_lugansk_2010s_94931,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,94931,Vitaliy Vitsenets (94931),Ukraine  Russia,Midfield - Central Midfield,Midfield,CM,1,1,2.0,0,0,0,3,0,0,285.0,13.0,53.1,66.3,0.600072167428434,1.0,66.3
10690_zorya_lugansk_2010s_168292,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,168292,Levan Arveladze (168292),Ukraine  Georgia,Midfield - Central Midfield,Midfield,CM,2,3,0.0,2,0,0,2,0,0,0.0,13.0,53.1,66.3,0.600072167428434,1.0,66.3
10690_zorya_lugansk_2010s_289802,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,289802,Rafael Ratão (289802),Brazil,Attack - Left Winger,Attack,LM,1,1,2.0,0,0,0,2,0,0,374.0,13.0,53.1,66.3,0.600072167428434,1.0,66.3
10690_zorya_lugansk_2010s_58418,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,58418,Vadym Milko (58418),Ukraine,Midfield - Central Midfield,Midfield,CM,2,2,1.0,1,0,0,4,2,0,1310.0,12.0,52.8,65.5,0.5752946836661054,1.0,65.5
10690_zorya_lugansk_2010s_206717,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,206717,Eduard Sobol (206717),Ukraine,Defender - Left-Back,Defender,LB,1,1,1.0,1,0,0,4,0,0,1368.0,12.0,52.8,65.5,0.5752946836661054,1.0,65.5
10690_zorya_lugansk_2010s_86466,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,86466,Yevgeniy Tkachuk (86466),Ukraine,Defender - Centre-Back,Defender,CB,2,2,1.0,0,0,0,2,0,0,109.0,11.0,52.6,64.6,0.5475102237190281,1.0,64.6
10690_zorya_lugansk_2010s_43290,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,43290,Oleg Chuvaev (43290),Ukraine  Russia,Goalkeeper,Goalkeeper,GK,3,5,0.0,0,1,0,0,0,0,90.0,10.5,52.5,64.1,0.5318739475583354,1.0,64.1
10690_zorya_lugansk_2010s_74985,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,74985,Lukas Tesak (74985),Slovakia,Defender - Left-Back,Defender,LB,2,2,0.0,1,0,0,8,0,0,0.0,10.0,52.4,63.6,0.5188838104402214,1.0,63.6
10690_zorya_lugansk_2010s_206054,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,206054,Pavlo Myagkov (206054),Ukraine,Defender - Left-Back,Defender,LB,2,2,0.0,1,0,0,1,0,0,0.0,10.0,52.4,63.6,0.5188838104402214,1.0,63.6
10690_zorya_lugansk_2010s_272624,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,272624,David Faupala (272624),France  Neukaledonien,Attack - Centre-Forward,Attack,FW,2,3,0.0,1,0,0,1,0,0,0.0,10.0,52.4,63.6,0.5188838104402214,1.0,63.6
10690_zorya_lugansk_2010s_58073,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,58073,Yuriy Martyshchuk (58073),Ukraine,Goalkeeper,Goalkeeper,GK,2,2,0.0,0,2,15,1,0,0,631.0,9.0,52.1,62.9,0.49735386095742123,1.0,62.9
10690_zorya_lugansk_2010s_90768,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,90768,Yaroslav Oliynyk (90768),Ukraine,Defender - Right-Back,Defender,RB,3,3,0.0,0,0,0,7,0,0,0.0,9.0,52.1,62.9,0.49735386095742123,1.0,62.9
10690_zorya_lugansk_2010s_267330,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,267330,Joel Abu Hanna (267330),Germany  Israel,Defender - Centre-Back,Defender,CB,1,2,1.0,0,0,0,10,0,0,1145.0,8.0,51.9,61.9,0.46572047149386575,1.0,61.9
10690_zorya_lugansk_2010s_293253,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,293253,Mihailo Perovic (293253),Montenegro,Attack - Centre-Forward,Attack,FW,1,2,1.0,0,0,0,1,0,0,225.0,8.0,51.9,61.9,0.46572047149386575,1.0,61.9
10690_zorya_lugansk_2010s_376228,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,376228,Dmytro Ivanisenya (376228),Ukraine  Russia,Midfield - Defensive Midfield,Midfield,CDM,1,2,1.0,0,0,0,6,0,0,1846.0,8.0,51.9,61.9,0.46572047149386575,1.0,61.9
10690_zorya_lugansk_2010s_248454,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,248454,Nikola Vasilj (248454),Bosnia-Herzegovina  Croatia,Goalkeeper,Goalkeeper,GK,1,2,0.0,0,3,1,0,0,0,282.0,7.5,51.8,61.1,0.44274717344238634,1.0,61.1
10690_zorya_lugansk_2010s_94925,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,94925,Yegor Kartushov (94925),Ukraine,Midfield - Left Midfield,Midfield,LM,1,1,0.0,1,0,0,0,0,0,0.0,7.0,51.7,60.4,0.42097666586480637,1.0,60.4
10690_zorya_lugansk_2010s_402874,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,402874,Dmytro Lytvyn (402874),Ukraine,Defender - Centre-Back,Defender,CB,2,4,0.0,0,0,0,4,0,0,0.0,6.0,51.4,58.6,0.36901611739235024,1.0,58.6
10690_zorya_lugansk_2010s_561885,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,561885,Yegor Shalfeev (561885),Ukraine,Midfield - Central Midfield,Midfield,CM,2,2,0.0,0,0,0,0,0,0,0.0,6.0,51.4,58.6,0.36901611739235024,1.0,58.6
10690_zorya_lugansk_2010s_94928,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,94928,Ruslan Babenko (94928),Ukraine,Midfield - Central Midfield,Midfield,CM,2,3,0.0,0,0,0,4,0,0,0.0,5.0,51.2,57.4,0.33317296127014673,1.0,57.4
10690_zorya_lugansk_2010s_775832,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,775832,Dmytro Matsapura (775832),Ukraine,Goalkeeper,Goalkeeper,GK,1,1,0.0,0,1,5,0,0,0,270.0,4.5,51.1,57.1,0.3246331489054607,1.0,57.1
10690_zorya_lugansk_2010s_58043,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,58043,Rustam Khudzhamov (58043),Ukraine,Goalkeeper,Goalkeeper,GK,1,1,0.0,0,0,2,0,0,0,90.0,3.0,50.7,51.2,0.16754871301419294,1.0,51.2
10690_zorya_lugansk_2010s_58402,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,58402,Maksym Kovalyov (58402),Ukraine,Defender - Centre-Back,Defender,CB,1,1,0.0,0,0,0,5,0,0,0.0,3.0,50.7,51.2,0.16754871301419294,1.0,51.2
10690_zorya_lugansk_2010s_59136,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,59136,Maksym Zhychykov (59136),Ukraine,Defender - Right-Back,Defender,RB,1,1,0.0,0,0,0,0,0,0,0.0,3.0,50.7,51.2,0.16754871301419294,1.0,51.2
10690_zorya_lugansk_2010s_105486,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,105486,Bruno Renan (105486),Brazil,Midfield - Defensive Midfield,Midfield,CDM,1,1,0.0,0,0,0,2,0,0,0.0,3.0,50.7,51.2,0.16754871301419294,1.0,51.2
10690_zorya_lugansk_2010s_202659,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,202659,Andrejs Ciganiks (202659),Latvia,Defender - Left-Back,Defender,LB,1,2,0.0,0,0,0,2,0,0,0.0,3.0,50.7,51.2,0.16754871301419294,1.0,51.2
10690_zorya_lugansk_2010s_213980,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,213980,Vyacheslav Tankovskyi (213980),Ukraine,Midfield - Central Midfield,Midfield,CM,1,1,0.0,0,0,0,3,0,0,0.0,3.0,50.7,51.2,0.16754871301419294,1.0,51.2
10690_zorya_lugansk_2010s_267396,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,267396,Igor Kalinin (267396),Russia  Ukraine,Defender - Left-Back,Defender,LB,1,1,0.0,0,0,0,0,0,0,0.0,3.0,50.7,51.2,0.16754871301419294,1.0,51.2
10690_zorya_lugansk_2010s_272776,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,272776,Maksym Banasevych (272776),Ukraine,Midfield - Left Midfield,Midfield,LM,1,1,0.0,0,0,0,0,0,0,0.0,3.0,50.7,51.2,0.16754871301419294,1.0,51.2
10690_zorya_lugansk_2010s_330574,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,330574,Oleg Boroday (330574),Ukraine,Defender - Centre-Back,Defender,CB,1,1,0.0,0,0,0,0,0,0,0.0,3.0,50.7,51.2,0.16754871301419294,1.0,51.2
10690_zorya_lugansk_2010s_344399,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,344399,Leonardo Ruiz (344399),Colombia  Portugal,Attack - Centre-Forward,Attack,FW,1,2,0.0,0,0,0,1,0,0,0.0,3.0,50.7,51.2,0.16754871301419294,1.0,51.2
10690_zorya_lugansk_2010s_373044,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,373044,Maksym Kazakov (373044),Ukraine,Midfield - Central Midfield,Midfield,CM,1,2,0.0,0,0,0,1,0,0,0.0,3.0,50.7,51.2,0.16754871301419294,1.0,51.2
10690_zorya_lugansk_2010s_385416,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,385416,Mykhaylo Shershen (385416),Ukraine,Defender - Centre-Back,Defender,CB,1,1,0.0,0,0,0,0,0,0,0.0,3.0,50.7,51.2,0.16754871301419294,1.0,51.2
10690_zorya_lugansk_2010s_539444,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,539444,Artem Mylchenko (539444),Ukraine,Midfield - Defensive Midfield,Midfield,CDM,1,1,0.0,0,0,0,0,0,0,0.0,3.0,50.7,51.2,0.16754871301419294,1.0,51.2
10690_zorya_lugansk_2010s_748936,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,748936,Dmytro Piddubnyi (748936),Ukraine,Defender - Centre-Back,Defender,CB,1,2,0.0,0,0,0,0,0,0,0.0,3.0,50.7,51.2,0.16754871301419294,1.0,51.2
10690_zorya_lugansk_2010s_755175,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,755175,Volodymyr Bilotserkovets (755175),Ukraine,Attack - Right Winger,Attack,RM,1,1,0.0,0,0,0,0,0,0,0.0,3.0,50.7,51.2,0.16754871301419294,1.0,51.2
10690_zorya_lugansk_2010s_317467,10690_zorya_lugansk_2010s,10690,Zorya Lugansk,2010s,317467,Lovro Cvek (317467),Croatia,Midfield - Defensive Midfield,Midfield,CDM,1,2,0.0,0,0,0,2,1,0,0.0,1.5,50.4,45.4,0.00950204474380563,1.0,45.4
10690_zorya_lugansk_2020s_502842,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,502842,Eduardo Guerrero (502842),Panama,Attack - Centre-Forward,Attack,FW,3,3,15.0,9,0,0,8,0,0,746.0,120.0,95.0,87.4,0.9699302381525138,1.0,87.4
10690_zorya_lugansk_2020s_53270,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,53270,Oleksandr Gladkyi (53270),Ukraine,Attack - Centre-Forward,Attack,FW,2,2,14.0,6,0,0,6,0,1,382.0,100.0,87.5,85.5,0.958744286745249,1.0,85.5
10690_zorya_lugansk_2020s_366729,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,366729,Nazariy Rusyn (366729),Ukraine,Attack - Centre-Forward,Attack,FW,2,2,14.0,6,0,0,3,0,0,348.0,100.0,87.5,85.5,0.958744286745249,1.0,85.5
10690_zorya_lugansk_2020s_404846,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,404846,Sergiy Buletsa (404846),Ukraine,Midfield - Attacking Midfield,Midfield,AM,2,2,9.0,12,0,0,1,0,2,987.0,99.0,87.1,85.3,0.9577820543661294,1.0,85.3
10690_zorya_lugansk_2020s_480975,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,480975,Allahyar Sayyadmanesh (480975),Iran,Attack - Left Winger,Attack,LM,2,2,12.0,7,0,0,7,0,0,367.0,94.0,85.2,84.6,0.9534520086600914,1.0,84.6
10690_zorya_lugansk_2020s_248932,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,248932,Vladyslav Kochergin (248932),Ukraine,Midfield - Defensive Midfield,Midfield,CDM,2,2,11.0,7,0,0,8,0,0,497.0,89.0,83.4,84.2,0.9511667067596825,1.0,84.2
10690_zorya_lugansk_2020s_343963,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,343963,Petar Micin (343963),Serbia,Midfield - Attacking Midfield,Midfield,AM,3,3,10.0,6,0,0,8,0,0,558.0,83.0,81.1,83.7,0.9462352658166947,1.0,83.7
10690_zorya_lugansk_2020s_99863,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,99863,Pylyp Budkivskyi (99863),Ukraine,Attack - Centre-Forward,Attack,FW,2,2,11.0,5,0,0,8,0,1,377.0,81.0,80.4,83.5,0.943348568679336,1.0,83.5
10690_zorya_lugansk_2020s_383325,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,383325,Denys Antyukh (383325),Ukraine,Attack - Right Winger,Attack,RM,3,3,8.0,8,0,0,6,0,2,2136.0,81.0,80.4,83.5,0.943348568679336,1.0,83.5
10690_zorya_lugansk_2020s_203855,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,203855,Igor Kyryukhantsev (203855),Ukraine,Defender - Right-Back,Defender,RB,3,3,7.0,5,0,0,4,0,0,1147.0,64.0,74.0,81.6,0.9200144334856868,1.0,81.6
10690_zorya_lugansk_2020s_350828,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,350828,Shahab Zahedi (350828),Iran,Attack - Centre-Forward,Attack,FW,2,2,8.0,3,0,0,8,0,0,444.0,58.0,71.8,80.5,0.9067837382727929,1.0,80.5
10690_zorya_lugansk_2020s_157373,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,157373,Vladlen Yurchenko (157373),Ukraine,Midfield - Attacking Midfield,Midfield,AM,1,1,6.0,6,0,0,2,0,4,324.0,56.0,71.0,80.1,0.9016117392350252,1.0,80.1
10690_zorya_lugansk_2020s_122088,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,122088,Artem Gromov (122088),Ukraine,Attack - Left Winger,Attack,LM,2,2,7.0,3,0,0,1,0,0,1202.0,53.0,69.9,79.7,0.8960789030550877,1.0,79.7
10690_zorya_lugansk_2020s_210689,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,210689,Vladyslav Kabaev (210689),Ukraine,Attack - Left Winger,Attack,LM,3,3,1.0,10,0,0,11,0,0,704.0,53.0,69.9,79.7,0.8960789030550877,1.0,79.7
10690_zorya_lugansk_2020s_546532,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,546532,Jordan (546532),Brazil,Defender - Centre-Back,Defender,CB,3,3,6.0,2,0,0,10,0,0,3117.0,42.0,65.8,76.7,0.8592735145537648,1.0,76.7
10690_zorya_lugansk_2020s_669306,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,669306,Volodymyr Brazhko (669306),Ukraine,Midfield - Defensive Midfield,Midfield,CDM,1,1,7.0,1,0,0,6,0,3,295.0,42.0,65.8,76.7,0.8592735145537648,1.0,76.7
10690_zorya_lugansk_2020s_289095,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,289095,Denys Favorov (289095),Ukraine,Defender - Right-Back,Defender,RB,2,2,3.0,5,0,0,8,0,0,2180.0,41.0,65.4,76.5,0.8559057012268463,1.0,76.5
10690_zorya_lugansk_2020s_936008,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,936008,Oleksandr Saputin (936008),Ukraine,Goalkeeper,Goalkeeper,GK,5,5,0.0,0,17,64,3,0,0,4859.0,40.5,65.2,76.3,0.8542217945633871,1.0,76.3
10690_zorya_lugansk_2020s_58970,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,58970,Yevgen Shakhov (58970),Ukraine,Midfield - Central Midfield,Midfield,CM,1,1,4.0,4,0,0,3,0,0,293.0,39.0,64.6,76.0,0.8490497955256194,1.0,76.0
10690_zorya_lugansk_2020s_94924,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,94924,Maksym Imerekov (94924),Ukraine,Defender - Centre-Back,Defender,CB,2,2,5.0,2,0,0,11,0,0,2174.0,39.0,64.6,76.0,0.8490497955256194,1.0,76.0
10690_zorya_lugansk_2020s_892053,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,892053,Denys Nagnoynyi (892053),Ukraine,Midfield - Attacking Midfield,Midfield,AM,4,4,2.0,4,0,0,3,0,0,1077.0,38.0,64.2,75.8,0.8444791917248016,1.0,75.8
10690_zorya_lugansk_2020s_212243,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,212243,Dmytro Myshnyov (212243),Ukraine,Midfield - Central Midfield,Midfield,CM,2,2,3.0,4,0,0,5,0,0,411.0,37.0,63.9,75.6,0.8391869136396439,1.0,75.6
10690_zorya_lugansk_2020s_396536,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,396536,Roman Vantukh (396536),Ukraine,Defender - Left-Back,Defender,LB,4,4,2.0,5,0,0,7,0,0,3239.0,36.0,63.5,75.3,0.832571566033197,1.0,75.3
10690_zorya_lugansk_2020s_665048,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,665048,Arseniy Batagov (665048),Ukraine,Defender - Centre-Back,Defender,CB,3,3,3.0,3,0,0,7,0,0,3718.0,36.0,63.5,75.3,0.832571566033197,1.0,75.3
10690_zorya_lugansk_2020s_775832,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,775832,Dmytro Matsapura (775832),Ukraine,Goalkeeper,Goalkeeper,GK,5,5,0.0,0,14,36,2,0,0,2921.0,36.0,63.5,75.3,0.832571566033197,1.0,75.3
10690_zorya_lugansk_2020s_376228,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,376228,Dmytro Ivanisenya (376228),Ukraine  Russia,Midfield - Defensive Midfield,Midfield,CDM,1,1,5.0,2,0,0,6,0,0,308.0,35.0,63.1,75.1,0.8263170555689199,1.0,75.1
10690_zorya_lugansk_2020s_430190,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,430190,Yegor Nazaryna (430190),Ukraine,Midfield - Central Midfield,Midfield,CM,3,3,2.0,4,0,0,10,0,1,1398.0,35.0,63.1,75.1,0.8263170555689199,1.0,75.1
10690_zorya_lugansk_2020s_606952,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,606952,Juninho (606952),Brazil,Defender - Left-Back,Defender,LB,5,5,1.0,4,0,0,11,1,0,897.0,34.5,62.9,74.9,0.8228289631946115,1.0,74.9
10690_zorya_lugansk_2020s_94922,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,94922,Bogdan Butko (94922),Ukraine,Defender - Right-Back,Defender,RB,2,2,2.0,4,0,0,7,0,0,1110.0,32.0,62.0,74.3,0.8081549194130383,1.0,74.3
10690_zorya_lugansk_2020s_131553,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,131553,Vyacheslav Churko (131553),Ukraine  Hungary,Midfield - Attacking Midfield,Midfield,AM,2,2,2.0,4,0,0,1,0,0,585.0,32.0,62.0,74.3,0.8081549194130383,1.0,74.3
10690_zorya_lugansk_2020s_675878,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,675878,Cristian (675878),Brazil,Attack - Left Winger,Attack,LM,2,2,1.0,5,0,0,1,0,0,222.0,31.0,61.6,74.0,0.8010584556170315,1.0,74.0
10690_zorya_lugansk_2020s_656172,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,656172,Jakov Basic (656172),Croatia,Midfield - Defensive Midfield,Midfield,CDM,3,3,3.0,2,0,0,7,1,0,2357.0,30.5,61.4,73.9,0.7981717584796728,1.0,73.9
10690_zorya_lugansk_2020s_755174,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,755174,Danyil Alefirenko (755174),Ukraine,Attack - Left Winger,Attack,LM,4,4,3.0,0,0,0,1,0,0,691.0,27.0,60.1,72.9,0.7733942747173442,1.0,72.9
10690_zorya_lugansk_2020s_401822,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,401822,Maksym Lunyov (401822),Ukraine,Attack - Left Winger,Attack,LM,3,3,1.0,3,0,0,2,0,0,239.0,26.0,59.8,72.6,0.7647341833052682,1.0,72.6
10690_zorya_lugansk_2020s_837005,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,837005,Raymond Owusu (837005),Ghana,Attack - Centre-Forward,Attack,FW,2,2,4.0,0,0,0,1,0,0,27.0,26.0,59.8,72.6,0.7647341833052682,1.0,72.6
10690_zorya_lugansk_2020s_709478,10690_zorya_lugansk_2020s,10690,Zorya Lugansk,2020s,709478,Mykyta Turbayevskyi (709478),Ukraine,Goalkeeper,Goalkeeper,GK,4,4,0.0,0,8,28,0,0,0,2161.0,24.0,59.0,71.9,0.7468126052441665,1.0,71.9
