player_name,normalized_player_name,club_name,normalized_club_name,decade,position,player_id,club_id,club_decade_id,nationality,effective_rating
Luka Gucek,luka gucek,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Centre-Back,365779,6992,6992_chornomorets_odesa_2020s,Slovenia,62.5
Chijioke Aniagboso,chijioke aniagboso,Chornomorets Odesa,chornomorets odesa,2020s,Goalkeeper,1111147,6992,6992_chornomorets_odesa_2020s,Nigeria,62.5
Oleksandr Gladkyi,oleksandr gladkyi,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Centre-Forward,53270,6992,6992_chornomorets_odesa_2020s,Ukraine,61.9
Yevgen Selin,yevgen selin,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Centre-Back,59442,6992,6992_chornomorets_odesa_2020s,Ukraine,61.9
Ivan Bobko,ivan bobko,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Attacking Midfield,62515,6992,6992_chornomorets_odesa_2020s,Ukraine,61.9
Artem Gabelok,artem gabelok,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Central Midfield,213974,6992,6992_chornomorets_odesa_2020s,Ukraine,61.9
Giorgi Tsitaishvili,giorgi tsitaishvili,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Right Winger,419067,6992,6992_chornomorets_odesa_2020s,Georgia  Ukraine,61.9
Yuriy Tlumak,yuriy tlumak,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Central Midfield,748838,6992,6992_chornomorets_odesa_2020s,Ukraine,61.9
Moses Jarju,moses jarju,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Centre-Back,936859,6992,6992_chornomorets_odesa_2020s,The Gambia,61.9
Oleksandr Pshenychnyuk,oleksandr pshenychnyuk,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Attacking Midfield,1290268,6992,6992_chornomorets_odesa_2020s,Ukraine,61.9
Yevgen Past,yevgen past,Chornomorets Odesa,chornomorets odesa,2020s,Goalkeeper,49016,6992,6992_chornomorets_odesa_2020s,Ukraine,61.1
Yaroslav Rakitskyi,yaroslav rakitskyi,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Centre-Back,89222,6992,6992_chornomorets_odesa_2020s,Ukraine,60.4
Roman Vantukh,roman vantukh,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Left-Back,396536,6992,6992_chornomorets_odesa_2020s,Ukraine,60.4
Dadá Belmonte,dada belmonte,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Right Winger,546253,6992,6992_chornomorets_odesa_2020s,Brazil,60.4
Luka Latsabidze,luka latsabidze,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Centre-Back,809899,6992,6992_chornomorets_odesa_2020s,Georgia,60.4
Yan Vichnyi,yan vichnyi,Chornomorets Odesa,chornomorets odesa,2020s,Goalkeeper,395068,6992,6992_chornomorets_odesa_2020s,Ukraine,58.6
Vladimir Arsic,vladimir arsic,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Centre-Back,591619,6992,6992_chornomorets_odesa_2020s,Bosnia-Herzegovina  Serbia,58.6
Ilya Ukhan,ilya ukhan,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Right-Back,882224,6992,6992_chornomorets_odesa_2020s,Ukraine,58.6
Manjrekar James,manjrekar james,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Centre-Back,222686,6992,6992_chornomorets_odesa_2020s,Canada  Dominica,57.5
Oleksiy Shevchenko,oleksiy shevchenko,Chornomorets Odesa,chornomorets odesa,2020s,Goalkeeper,136537,6992,6992_chornomorets_odesa_2020s,Ukraine,57.1
Vladyslav Kucheruk,vladyslav kucheruk,Chornomorets Odesa,chornomorets odesa,2020s,Goalkeeper,404838,6992,6992_chornomorets_odesa_2020s,Ukraine,57.1
Oleg Bilyk,oleg bilyk,Chornomorets Odesa,chornomorets odesa,2020s,Goalkeeper,449084,6992,6992_chornomorets_odesa_2020s,Ukraine,57.1
Bogdan Biloshevskyi,bogdan biloshevskyi,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Defensive Midfield,461670,6992,6992_chornomorets_odesa_2020s,Ukraine,56.7
Oleksiy Palamarchuk,oleksiy palamarchuk,Chornomorets Odesa,chornomorets odesa,2020s,Goalkeeper,58939,6992,6992_chornomorets_odesa_2020s,Ukraine  Moldova,51.2
Yevgen Zadoya,yevgen zadoya,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Defensive Midfield,59978,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Maksym Bilyi,maksym bilyi,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Centre-Back,107803,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Vladyslav Ogirya,vladyslav ogirya,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Defensive Midfield,111072,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Kevin Koubemba,kevin koubemba,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Centre-Forward,200320,6992,6992_chornomorets_odesa_2020s,Congo  France,51.2
Beka Vachiberadze,beka vachiberadze,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Central Midfield,204045,6992,6992_chornomorets_odesa_2020s,Georgia  Ukraine,51.2
Denys Bezborodko,denys bezborodko,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Centre-Forward,269371,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Yevgen Martynenko,yevgen martynenko,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Centre-Back,292570,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Zé Gomes,ze gomes,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Centre-Forward,342148,6992,6992_chornomorets_odesa_2020s,Portugal  Guinea-Bissau,51.2
Sergiy Petko,sergiy petko,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Defensive Midfield,353584,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Vladyslav Shapoval,vladyslav shapoval,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Left-Back,375657,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Fabricio Alvarenga,fabricio alvarenga,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Right Winger,381430,6992,6992_chornomorets_odesa_2020s,Argentina,51.2
Vadym Mashchenko,vadym mashchenko,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Right Winger,424252,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Mohammed Kadiri,mohammed kadiri,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Defensive Midfield,442942,6992,6992_chornomorets_odesa_2020s,Ghana,51.2
Maksym Grysyo,maksym grysyo,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Right-Back,448783,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Igor Kogut,igor kogut,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Central Midfield,448868,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Sergiy Sukhanov,sergiy sukhanov,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Centre-Forward,491264,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Vladyslav Vakula,vladyslav vakula,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Left Winger,526578,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Jack Ipalibo,jack ipalibo,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Defensive Midfield,527967,6992,6992_chornomorets_odesa_2020s,Nigeria,51.2
Kristian Bilovar,kristian bilovar,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Centre-Back,539436,6992,6992_chornomorets_odesa_2020s,Ukraine  Hungary,51.2
Yaroslav Nadolskyi,yaroslav nadolskyi,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Central Midfield,539442,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Danyil Sukhoruchko,danyil sukhoruchko,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Centre-Forward,539448,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Petro Dolgov,petro dolgov,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Right-Back,574455,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Ivan Lytvynenko,ivan lytvynenko,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Defensive Midfield,606743,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Danil Skorko,danil skorko,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Right-Back,631819,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Danylo Udod,danylo udod,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Centre-Back,717198,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Mykhaylo Khromey,mykhaylo khromey,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Central Midfield,755327,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Khusrav Toirov,khusrav toirov,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Left Winger,762387,6992,6992_chornomorets_odesa_2020s,Tajikistan,51.2
Rodion Plaksa,rodion plaksa,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Attacking Midfield,830079,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Mykyta Sytnykov,mykyta sytnykov,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Central Midfield,837284,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Borys Lototskyi,borys lototskyi,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Centre-Back,882696,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Emil Mustafayev,emil mustafayev,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Attacking Midfield,892054,6992,6992_chornomorets_odesa_2020s,Azerbaijan  Ukraine,51.2
Oleksandr Dykhtyaruk,oleksandr dykhtyaruk,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Centre-Back,928288,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Roman Savchenko,roman savchenko,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Centre-Back,935046,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Kyrylo Sigeev,kyrylo sigeev,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Central Midfield,935047,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Yevgen Yanovich,yevgen yanovich,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Defensive Midfield,935050,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Yevgen Danylyuk,yevgen danylyuk,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Right Midfield,964037,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Yaroslav Kysil,yaroslav kysil,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Left-Back,1038054,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Danylo Golub,danylo golub,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Left Winger,1045568,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Vladyslav Kalyn,vladyslav kalyn,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Left Winger,1074052,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Ryan,ryan,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Left-Back,1082832,6992,6992_chornomorets_odesa_2020s,Brazil,51.2
Caio Gomes,caio gomes,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Left-Back,1091519,6992,6992_chornomorets_odesa_2020s,Brazil,51.2
Bogdan Panchyshyn,bogdan panchyshyn,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Central Midfield,1143806,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Danylo Pirozhok,danylo pirozhok,Chornomorets Odesa,chornomorets odesa,2020s,Goalkeeper,1209526,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
Artem Prysyazhnyuk,artem prysyazhnyuk,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Central Midfield,1240467,6992,6992_chornomorets_odesa_2020s,Ukraine,51.2
João Neto,joao neto,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Right Winger,1302421,6992,6992_chornomorets_odesa_2020s,Brazil,51.2
Valeriy Dubko,valeriy dubko,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Centre-Back,787776,6992,6992_chornomorets_odesa_2020s,Ukraine,45
Ruslan Fomin,ruslan fomin,FC Mariupol,fc mariupol,2010s,Attack - Centre-Forward,36238,6993,6993_fc_mariupol_2010s,Ukraine,84.4
Vyacheslav Churko,vyacheslav churko,FC Mariupol,fc mariupol,2010s,Midfield - Attacking Midfield,131553,6993,6993_fc_mariupol_2010s,Ukraine  Hungary,83.9
Andriy Boryachuk,andriy boryachuk,FC Mariupol,fc mariupol,2010s,Attack - Centre-Forward,203854,6993,6993_fc_mariupol_2010s,Ukraine,83.2
Dmytro Myshnyov,dmytro myshnyov,FC Mariupol,fc mariupol,2010s,Midfield - Central Midfield,212243,6993,6993_fc_mariupol_2010s,Ukraine,82.8
Vladyslav Vakula,vladyslav vakula,FC Mariupol,fc mariupol,2010s,Attack - Left Winger,526578,6993,6993_fc_mariupol_2010s,Ukraine,82.3
Oleksandr Zubkov,oleksandr zubkov,FC Mariupol,fc mariupol,2010s,Attack - Right Winger,289075,6993,6993_fc_mariupol_2010s,Ukraine,80
Andriy Totovytskyi,andriy totovytskyi,FC Mariupol,fc mariupol,2010s,Midfield - Attacking Midfield,277777,6993,6993_fc_mariupol_2010s,Ukraine,78.5
Valeriy Fedorchuk,valeriy fedorchuk,FC Mariupol,fc mariupol,2010s,Midfield - Central Midfield,82599,6993,6993_fc_mariupol_2010s,Ukraine,77
Igor Kyryukhantsev,igor kyryukhantsev,FC Mariupol,fc mariupol,2010s,Defender - Right-Back,203855,6993,6993_fc_mariupol_2010s,Ukraine,75.9
Oleksandr Pikhalyonok,oleksandr pikhalyonok,FC Mariupol,fc mariupol,2010s,Midfield - Central Midfield,294780,6993,6993_fc_mariupol_2010s,Ukraine,75.6
Sergiy Bolbat,sergiy bolbat,FC Mariupol,fc mariupol,2010s,Attack - Right Winger,264063,6993,6993_fc_mariupol_2010s,Ukraine,75.3
Rustam Khudzhamov,rustam khudzhamov,FC Mariupol,fc mariupol,2010s,Goalkeeper,58043,6993,6993_fc_mariupol_2010s,Ukraine,73.4
Yevgen Galchuk,yevgen galchuk,FC Mariupol,fc mariupol,2010s,Goalkeeper,59022,6993,6993_fc_mariupol_2010s,Ukraine,73.4
Dmytro Topalov,dmytro topalov,FC Mariupol,fc mariupol,2010s,Attack - Left Winger,365692,6993,6993_fc_mariupol_2010s,Ukraine,72.9
Sergiy Chobotenko,sergiy chobotenko,FC Mariupol,fc mariupol,2010s,Defender - Centre-Back,245021,6993,6993_fc_mariupol_2010s,Ukraine,72.4
Denys Kozhanov,denys kozhanov,FC Mariupol,fc mariupol,2010s,Attack - Right Winger,58403,6993,6993_fc_mariupol_2010s,Ukraine,71.9
Pavlo Polegenko,pavlo polegenko,FC Mariupol,fc mariupol,2010s,Defender - Right-Back,216579,6993,6993_fc_mariupol_2010s,Ukraine,71.7
Igor Tyshchenko,igor tyshchenko,FC Mariupol,fc mariupol,2010s,Defender - Right-Back,97727,6993,6993_fc_mariupol_2010s,Ukraine  Russia,71.5
Oleksiy Kashchuk,oleksiy kashchuk,FC Mariupol,fc mariupol,2010s,Attack - Right Winger,404849,6993,6993_fc_mariupol_2010s,Ukraine,71.5
Sergiy Yavorskyi,sergiy yavorskyi,FC Mariupol,fc mariupol,2010s,Defender - Centre-Back,91479,6993,6993_fc_mariupol_2010s,Ukraine,71.1
Viktor Korniyenko,viktor korniyenko,FC Mariupol,fc mariupol,2010s,Defender - Left-Back,467243,6993,6993_fc_mariupol_2010s,Ukraine,69.1
Vyacheslav Tankovskyi,vyacheslav tankovskyi,FC Mariupol,fc mariupol,2010s,Midfield - Central Midfield,213980,6993,6993_fc_mariupol_2010s,Ukraine,66
Maksym Bilyi,maksym bilyi,FC Mariupol,fc mariupol,2010s,Defender - Centre-Back,107803,6993,6993_fc_mariupol_2010s,Ukraine,64.6
Danylo Ignatenko,danylo ignatenko,FC Mariupol,fc mariupol,2010s,Midfield - Central Midfield,376082,6993,6993_fc_mariupol_2010s,Ukraine,64.6
Ilya Putrya,ilya putrya,FC Mariupol,fc mariupol,2010s,Defender - Right-Back,396400,6993,6993_fc_mariupol_2010s,Ukraine,64.6
Sergiy Gorbunov,sergiy gorbunov,FC Mariupol,fc mariupol,2010s,Midfield - Left Midfield,288853,6993,6993_fc_mariupol_2010s,Ukraine,62.9
Vitaliy Koltsov,vitaliy koltsov,FC Mariupol,fc mariupol,2010s,Midfield - Defensive Midfield,380691,6993,6993_fc_mariupol_2010s,Ukraine,61.9
Oleksiy Bykov,oleksiy bykov,FC Mariupol,fc mariupol,2010s,Defender - Centre-Back,396395,6993,6993_fc_mariupol_2010s,Ukraine,61.9
Maksym Chekh,maksym chekh,FC Mariupol,fc mariupol,2010s,Midfield - Defensive Midfield,396401,6993,6993_fc_mariupol_2010s,Ukraine,61.9
Danila Sagutkin,danila sagutkin,FC Mariupol,fc mariupol,2010s,Defender - Centre-Back,341486,6993,6993_fc_mariupol_2010s,Russia  Ukraine,60.4
Andriy Kulakov,andriy kulakov,FC Mariupol,fc mariupol,2010s,Attack - Centre-Forward,404848,6993,6993_fc_mariupol_2010s,Ukraine,60.4
Joyskim Dawa,joyskim dawa,FC Mariupol,fc mariupol,2010s,Defender - Centre-Back,569743,6993,6993_fc_mariupol_2010s,Cameroon  France,60.4
Andriy Korobenko,andriy korobenko,FC Mariupol,fc mariupol,2010s,Midfield - Defensive Midfield,347804,6993,6993_fc_mariupol_2010s,Ukraine,58.6
Mykyta Peterman,mykyta peterman,FC Mariupol,fc mariupol,2010s,Defender - Centre-Back,461663,6993,6993_fc_mariupol_2010s,Ukraine,58.6
Yevgeniy Bilokin,yevgeniy bilokin,FC Mariupol,fc mariupol,2010s,Midfield - Central Midfield,573930,6993,6993_fc_mariupol_2010s,Ukraine,58.6
Denys Dedechko,denys dedechko,FC Mariupol,fc mariupol,2010s,Midfield - Defensive Midfield,57869,6993,6993_fc_mariupol_2010s,Ukraine,51.2
Vitaliy Vitsenets,vitaliy vitsenets,FC Mariupol,fc mariupol,2010s,Midfield - Central Midfield,94931,6993,6993_fc_mariupol_2010s,Ukraine  Russia,51.2
Yevgen Neplyakh,yevgen neplyakh,FC Mariupol,fc mariupol,2010s,Defender - Left-Back,230409,6993,6993_fc_mariupol_2010s,Ukraine,51.2
Artur Avagimyan,artur avagimyan,FC Mariupol,fc mariupol,2010s,Midfield - Attacking Midfield,244904,6993,6993_fc_mariupol_2010s,Ukraine  Armenia,51.2
Yevgen Grytsenko,yevgen grytsenko,FC Mariupol,fc mariupol,2010s,Goalkeeper,354715,6993,6993_fc_mariupol_2010s,Ukraine,51.2
Yevgen Prodanov,yevgen prodanov,FC Mariupol,fc mariupol,2010s,Attack - Left Winger,396399,6993,6993_fc_mariupol_2010s,Ukraine,51.2
Vladyslav Bugay,vladyslav bugay,FC Mariupol,fc mariupol,2010s,Attack - Centre-Forward,396411,6993,6993_fc_mariupol_2010s,Ukraine,51.2
Danylo Sikan,danylo sikan,FC Mariupol,fc mariupol,2010s,Attack - Centre-Forward,417228,6993,6993_fc_mariupol_2010s,Ukraine,51.2
Artem Dudik,artem dudik,FC Mariupol,fc mariupol,2010s,Attack - Right Winger,425707,6993,6993_fc_mariupol_2010s,Ukraine,51.2
Stanislav Biblik,stanislav biblik,FC Mariupol,fc mariupol,2010s,Attack - Centre-Forward,537851,6993,6993_fc_mariupol_2010s,Russia  Ukraine,51.2
Artur Murza,artur murza,FC Mariupol,fc mariupol,2010s,Attack - Centre-Forward,581404,6993,6993_fc_mariupol_2010s,Russia  Ukraine,51.2
Ivan Golovkin,ivan golovkin,FC Mariupol,fc mariupol,2010s,Midfield - Attacking Midfield,581405,6993,6993_fc_mariupol_2010s,Ukraine,51.2
Anton Baydal,anton baydal,FC Mariupol,fc mariupol,2010s,Attack - Left Winger,699842,6993,6993_fc_mariupol_2010s,Ukraine,51.2
Andrey Vyskrebentsev,andrey vyskrebentsev,FC Mariupol,fc mariupol,2010s,Midfield - Central Midfield,728380,6993,6993_fc_mariupol_2010s,Russia  Ukraine,51.2
Pavlo Kravtsov,pavlo kravtsov,FC Mariupol,fc mariupol,2010s,Goalkeeper,795201,6993,6993_fc_mariupol_2010s,Ukraine,51.2
Nazariy Muravskyi,nazariy muravskyi,FC Mariupol,fc mariupol,2010s,Defender - Centre-Back,533318,6993,6993_fc_mariupol_2010s,Ukraine,45.1
Andriy Kulakov,andriy kulakov,FC Mariupol,fc mariupol,2020s,Attack - Centre-Forward,404848,6993,6993_fc_mariupol_2020s,Ukraine,82.3
Dmytro Topalov,dmytro topalov,FC Mariupol,fc mariupol,2020s,Attack - Left Winger,365692,6993,6993_fc_mariupol_2020s,Ukraine,79.5
Dmytro Myshnyov,dmytro myshnyov,FC Mariupol,fc mariupol,2020s,Midfield - Central Midfield,212243,6993,6993_fc_mariupol_2020s,Ukraine,78
Artem Bondarenko,artem bondarenko,FC Mariupol,fc mariupol,2020s,Midfield - Attacking Midfield,537854,6993,6993_fc_mariupol_2020s,Ukraine,77
Oleksiy Kashchuk,oleksiy kashchuk,FC Mariupol,fc mariupol,2020s,Attack - Right Winger,404849,6993,6993_fc_mariupol_2020s,Ukraine,75.6
Petro Stasyuk,petro stasyuk,FC Mariupol,fc mariupol,2020s,Defender - Left-Back,343622,6993,6993_fc_mariupol_2020s,Ukraine,75.1
Danylo Sikan,danylo sikan,FC Mariupol,fc mariupol,2020s,Attack - Centre-Forward,417228,6993,6993_fc_mariupol_2020s,Ukraine,74
Sergiy Gorbunov,sergiy gorbunov,FC Mariupol,fc mariupol,2020s,Midfield - Left Midfield,288853,6993,6993_fc_mariupol_2020s,Ukraine,71.5
Oleg Ocheretko,oleg ocheretko,FC Mariupol,fc mariupol,2020s,Midfield - Attacking Midfield,708241,6993,6993_fc_mariupol_2020s,Ukraine,71.3
Oleksandr Drambayev,oleksandr drambayev,FC Mariupol,fc mariupol,2020s,Defender - Left-Back,623319,6993,6993_fc_mariupol_2020s,Ukraine,66.3
Bogdan Viunnyk,bogdan viunnyk,FC Mariupol,fc mariupol,2020s,Midfield - Attacking Midfield,623331,6993,6993_fc_mariupol_2020s,Ukraine,65.5
Artur Mykytyshyn,artur mykytyshyn,FC Mariupol,fc mariupol,2020s,Attack - Left Winger,726036,6993,6993_fc_mariupol_2020s,Ukraine,65.5
Kyrylo Melichenko,kyrylo melichenko,FC Mariupol,fc mariupol,2020s,Defender - Right-Back,467244,6993,6993_fc_mariupol_2020s,Ukraine,64.6
Yevgen Galchuk,yevgen galchuk,FC Mariupol,fc mariupol,2020s,Goalkeeper,59022,6993,6993_fc_mariupol_2020s,Ukraine,64.1
Mark Mampassi,mark mampassi,FC Mariupol,fc mariupol,2020s,Defender - Centre-Back,712857,6993,6993_fc_mariupol_2020s,Russia  Congo,63.6
Rodion Plaksa,rodion plaksa,FC Mariupol,fc mariupol,2020s,Midfield - Attacking Midfield,830079,6993,6993_fc_mariupol_2020s,Ukraine,63.6
Vladyslav Klymenko,vladyslav klymenko,FC Mariupol,fc mariupol,2020s,Midfield - Central Midfield,321146,6993,6993_fc_mariupol_2020s,Ukraine,61.9
Oleg Kudryk,oleg kudryk,FC Mariupol,fc mariupol,2020s,Goalkeeper,341485,6993,6993_fc_mariupol_2020s,Ukraine,61.1
Mykyta Peterman,mykyta peterman,FC Mariupol,fc mariupol,2020s,Defender - Centre-Back,461663,6993,6993_fc_mariupol_2020s,Ukraine,61.1
Igor Kyryukhantsev,igor kyryukhantsev,FC Mariupol,fc mariupol,2020s,Defender - Right-Back,203855,6993,6993_fc_mariupol_2020s,Ukraine,60.4
Vyacheslav Tankovskyi,vyacheslav tankovskyi,FC Mariupol,fc mariupol,2020s,Midfield - Central Midfield,213980,6993,6993_fc_mariupol_2020s,Ukraine,60.4
Danila Sagutkin,danila sagutkin,FC Mariupol,fc mariupol,2020s,Defender - Centre-Back,341486,6993,6993_fc_mariupol_2020s,Russia  Ukraine,60.4
Artem Kholod,artem kholod,FC Mariupol,fc mariupol,2020s,Attack - Right Winger,470833,6993,6993_fc_mariupol_2020s,Ukraine,60.4
Mykhaylo Khromey,mykhaylo khromey,FC Mariupol,fc mariupol,2020s,Midfield - Central Midfield,755327,6993,6993_fc_mariupol_2020s,Ukraine,60.4
